,pdbid,smiles
28,1z5m,O=C(N1CCCC1)Nc1cccc(c1)Nc1ncc(c(n1)NCCCNC(=O)C(C(=O)N)(C)C)Br
29,1u71,COc1ccc(cc1Cc1cnc2c(c1C)c(N)nc(n2)N)OC
30,6p84,O=C1CC(C)(C)Cc2c1c(c1cccs1)c1c(n2)[nH]n(c1=O)c1ccccc1
31,3ew2,OC(=O)CCCC[C@@H]1SC[C@H]2[C@@H]1NC(=O)N2
32,4ogi,CC[C@H]1N(C2CCCC2)c2nc(ncc2N(C1=O)C)Nc1ccc(cc1OC)C(=O)N[C@@H]1CC[N@H+](CC1)C
33,6tld,ONC(=O)C1=CN([NH2+]N1)c1ccccc1
34,4inh,CC(C[C@@H](C(=O)N[C@H](C(=O)O)CCC(=O)N(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C)C
35,3jzj,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)O)[NH2+][C@H]1C=C(CO)[C@H]([C@@H]([C@H]1O)O)O)O)O
36,2g79,O=C/C=C(/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)\C)\C
37,4ehz,Cc1nc2c(n1C1CC[NH2+]CC1)c1cc[nH]c1nc2
38,5yjm,CC[C@H](c1ccc(c(c1)N)C(=O)O)NC(=O)N1C/C(=N/Oc2ccccc2)/NC[C@H](C1=O)Cc1cc(Cl)ccc1OC
39,4yuw,C[C@@H]1CC[C@H](CC1)[NH3+]
40,4k7o,Oc1ccc(cc1O)C(C)(C)C
41,4u68,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CO)CCCC[N+](C)(C)C)CCC[NH+]=C(N)N)C)[C@H](O)C)CCC(=O)N)[NH3+]
42,1w6r,COc1ccc2c3c1O[C@@H]1[C@]3(C=C[C@@H](C1)O)CC[N](=C2)C
43,2zx6,O=C(Cc1c[nH]c2c1cccc2)NC[C@H]1[NH2+][C@@H](C)[C@H]([C@H]([C@@H]1O)O)O
44,5gof,O[C@@H]1[C@@H](COP(OP(OP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]c(N)[nH+]c2=O
45,4ggz,OC(=O)CCCC[C@@H]1SC[C@H]2[C@@H]1NC(=O)N2
46,5m17,OC[C@H]1OCC[C@H]([C@@H]1O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@@H]1O)O)O
47,5azf,CC(C[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)[NH3+])CCC(=O)O)CCC(=O)O)C
48,3i9g,CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(O)(O)O)[NH3+])O
49,2pjt,CC#CCNc1ccc(cc1)S(=O)(=O)CC1(CCN(CC1)C(=O)OC(C)(C)C)C(=O)NO
50,3bjm,N=C[C@@H]1C[C@H]2[C@@H](N1C(=O)[C@H]([C@]13C[C@@H]4C[C@H](C1)C[C@](C3)(C4)O)[NH3+])C2
51,6evq,O=C([C@H](Sc1nnnn1C1CCCC1)C)NCc1ccco1
52,6eq1,OC[C@H]1O[C@@]([C@@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@@H]([C@@H]([C@H]3O)O)O)[C@@H]([C@H]([C@@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O
53,2va5,O=c1cc(CCc2ccc3c(c2)[nH]cc3)nc([nH]1)N
54,1css,O=C(NCC[C@@H](C(=O)O)F)CCNC(=O)[C@@H](C(COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(O)(O)O)O)n1cnc2c1ncnc2N)(O)O)(O)O)(C)C)O
55,3cbs,C/C(=C\C=C\C(=C\C(=O)O)\C)/C=C/c1c(C)cc(c(c1C)C)O
56,5es1,CCc1sc(cc1c1cnn2c1ncc(c2)C(F)(F)F)C(=O)N[C@@H]1[C@H]([NH3+])CCCC1(F)F
57,5iay,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)CO)C)CO)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@H]([C@H](O)C)[NH3+])CCCC[NH3+])CCCC[NH3+])CCCC[NH3+])CCC[NH+]=C(N)N
58,4l2f,Clc1ccc2c(c1)c(=O)cc(o2)c1ccccc1
59,1g4o,O=C(c1ccc(cc1)S(=O)(=O)N)NCc1ccccc1
60,6bvh,OC[C@@H]1NC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@@H](NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H]3N(C(=O)[C@H]4N(C(=O)[C@@H](NC1=O)[C@H](CC)C)CCC4)CCC3)[C@H](CC)C)C(=O)N[C@@H](CC(=O)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N1[C@H](C(=O)N[C@H](C(=O)N2)[C@H](O)C)O1)CC(=O)N)[C@H](O)C
61,5t1l,[NH3+]CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)O)[NH3+])CCC(=O)N)C(c1ccccc1)c1ccccc1)CC(=O)O)[C@H](O)C
62,3wig,CNS(=O)(=O)Nc1nccc(c1F)Cc1c(=O)oc2c(c1C)ccc(c2)Oc1ncccn1
63,6dcg,CS[C@]1(CC[N@H+](C1)CC(=O)N1CCC(=CC1)c1ccc(cc1)c1ncn(n1)C)C(=O)Nc1ccc2c(c1)c(n[nH]2)c1ccc(nc1)OC(C)C
64,4oak,C[C@H](C(=O)O)NC(=O)[C@H]([NH3+])C
65,2pmn,OC[C@H](C(C)C)Nc1ccc2n(n1)c(cn2)c1ccc(cc1)C#N
66,5d7a,O[C@@H]1CC[C@@H](CC1)Oc1cccc2c1nc(nc2)Nc1ccc2c(c1)nc[nH]2
67,8lpr,OB([C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)C)O
68,3r91,O=C1N(C)CCCc2c(C)c3c(n2c2cc(N[C@H]1C)c(cc2)C(=O)N)CC(CC3=O)(C)C
69,5d3j,CCN(S(=O)(=O)c1cccc(c1)NC(=O)c1[nH]c(c(c1CC)C(=O)C)C)CC
70,4l0b,CN(c1ccc(cc1)c1cc(=O)c2c(o1)cccc2)C
71,1rhk,OC(=O)C[C@@H]([C@@H](CCCc1ccccc1)O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CC(=O)O)CCC(=O)O
72,3efw,CNc1nccc(n1)c1cccnc1Oc1ccc(cc1C)NC(=O)Nc1cccc(c1)C(F)(F)F
73,4qz2,OC[C@H]([C@@H]([C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(cc1)OC)NC(=O)[C@@H](NC(=O)C[NH+]1CCOCC1)C)O)C
74,3mvj,Cc1c[nH]c2c1c(ncn2)N1CC[C@H](C1)[NH3+]
75,5eek,ONC(=O)/C=C/C(=C/[C@H](C(=O)c1ccc(cc1)N(C)C)C)/C
76,6oja,CSCC[C@H]([NH3+])C(=O)O
77,5wh5,CC(CC(=O)c1ccc(c(c1)O[C@H]1COCC1)OC(F)F)C
78,5agu,CC(C[C@@H]1NC(=O)[C@H]([C@@H](C)OC(=O)CNC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2N(C(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@H]3N(C1=O)C[C@@H](C3)C)CC(C)C)C)C(C)C)CCC2)N(C(=O)[C@@H]1C[C@H](CN1C(=O)[C@@H](N(C(=O)C)C)C(C)C)C)C)C
79,4pzv,O=C(CNC(=O)C1=Nc2c(=O)[nH]c(nc2NC1(C)C)N)NCCS(=O)(=O)C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N
80,5juz,Cc1ccc(cc1)c1cc2c(s1)ncnc2N[C@H](P(O)(O)O)c1ccc2c(c1)cco2
81,3px9,O=C(c1cnc2c(n1)[nH]c(=[NH2+])[nH]c2=O)NCc1ccco1
82,1o6r,C=CC[N@H+](CCCCCCOc1ccc2c(c1)occ2c1ccc(cc1)Br)C
83,3qiz,O=NC(=O)[C@H](C[C@H](c1ccc(cc1)F)OC)CC[N@H+](CCCc1ccc(c(c1)C)F)C
84,6f3i,NC(=O)C[C@H](c1ccn2c1c(ncn2)N[C@@H]1CC[C@H](CC1)[NH+]1CCN(CC1)C(=O)C)C
85,6c3n,S=C(Nc1cccnc1)NCCc1ccccc1
86,5aaa,Nc1ncc(cc1O[C@@H](c1c(Cl)ccc(c1Cl)F)C)c1cnn(c1)C1CC[NH2+]CC1
87,6iar,CC(C[N@@H+]1CCc2c([C@H]1c1ccc(cc1)/C=C/C(=O)O)ccc1c2c[nH]n1)C
88,5i8b,C[C@@H]1CC(=O)Nc2c(N1)c(ccc2)c1cccc(c1)OCc1ccccc1
89,3zmq,NC(=O)CC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)CCC(=O)N)Cc1ccc(cc1)C(P(O)(O)O)(F)F)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)[NH3+])C
90,5fsm,CC(=O)Nc1ccc2c(c1)ncn2C
91,6hgv,O=C(Nc1ccc(cc1)OC[C@@H](C[NH2+]C(C)(C)C)O)NC1CCCCC1
92,4qvy,CC(C[C@@H](B(O)O)NC(=O)[C@@H](NC(=O)c1cnccn1)Cc1ccccc1)C
93,5db0,OC[C@H](Cn1c(C#N)cc2c1ccc(c2)C[N@@H+]1CC[C@H](CC1)Nc1ncnc2c1cc(s2)CC(F)(F)F)O
94,1vyw,O=C(Nc1n[nH]c(c1)C1CC1)Cc1ccc2c(c1)cccc2
95,4e28,O=C(C[C@@H]1S/C(=N\N=C\c2ccccc2O)/NC1=O)Nc1cccc(c1)C(F)(F)F
96,3ime,OC(=O)c1cc2c(o1)cccc2
97,3sv6,CCC[C@@H]([C@H](C(=O)NC1CC1)O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C1CCCCC1)NC(=O)c1nccnc1
98,4p5d,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1ncnc2c1ccc2c(c1)cccc2)COP(O)(O)O
99,1z1r,CC(CCN(S(=O)(=O)c1ccccc1)C[C@H]([C@H]1NC(=O)[C@H](CC(=O)N)NC(=O)CCCOc2ccc(C1)cc2)O)C
100,5aqz,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cc(c2c1ncnc2N)C(=O)N
101,5xqx,CNC(=O)c1[nH]cc(c1)c1ccncc1
102,3d4q,O/N=C/1\CCc2c1ccc(c2)C1=C(N[N@H+](C1)C1CC[NH2+]CC1)c1ccncc1
103,2wzy,C=C1CCCC2=NC[C@@H]([C@H](C[C@]32CCC(=C([C@@H]3/C=C(\C)/[C@H](C[C@H]2O[C@@]3(O[C@]4(O[C@H](C1)CC[C@@]4(C)O)CC3)CC2)O)C)[C@H]1OC(=O)[C@H](C1)C)C)C
104,5mrm,Brc1cc(Br)c(c(c1)c1onc(c1)C(F)(F)F)O
105,3ooz,FCCCC#Cc1cc(ccc1F)[C@]1(NC(=[N+](C1=O)C)N)c1ccc(cc1)OC(F)F
106,2gph,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CS)CC(=O)O)CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC[NH+]=C(N)N)[NH3+])CC(C)C)CCC(=O)N)CCC(=O)O)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N)CO)CC(=O)N)C)CC(C)C
107,1k3t,C=CC(C1=Cc2cc3C[C@H](Oc3cc2O[C@H]1O)C(O)(C)C)(C)C
108,6fe1,OCCS(=O)(=O)c1c(NC2CCCCCCC2)c(F)c(c(c1F)F)S(=O)(=O)N
109,4zyi,CC[C@H](Oc1cc2c(cc1OC)CC(=O)N([C@H]2c1ccc(cc1)Cl)c1ccc(cc1)N(Cc1ccncc1)C)C
110,5jfd,[NH3+]Cc1ccc(cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](NS(=O)(=O)Cc1ccccc1)CCC[NH+]=C(N)N)Cl
111,5a5d,O=C(c1cccc(c1O)O)NCCCCCNC(=O)c1cccc(c1O)O
112,5u94,CCn1c(nc2c1c(OC[C@H]1CCC[NH2+]C1)cnc2C#CC(O)(C)C)c1nonc1N
113,3g0c,Clc1ccccc1Cn1c(nc2c1c(=O)n(C)c(=O)n2C)N1CC[NH2+]CC1
114,5h14,Cc1nn(c(c1)C)c1cc(ccc1N(=O)=O)N1CCc2c(C1)cccc2
115,3lxl,Fc1ccc2c(c1)c1C(=O)N=CCc1c1c2[nH]c(n1)C(C)(C)C
116,5td2,O=C(c1ncc[nH]1)Nc1ccc(cc1c1scc(n1)[C@H]1OCCN(C1)S(=O)(=O)C)N1CCOCC1
117,5cy3,C[C@H]([C@H]1C=NC(=O)O1)Oc1cc(cc2c1csn2)c1cnn(c1)C
118,2m41,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCC(=O)N)CO)C)CC(C)C)Cc1ccccc1)C(C)C)CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C(C)C)[NH3+])Cc1ccccc1)Cc1nc[nH]c1
119,5egm,Cc1ccc2c(c1)c(c1[nH]nnn1)c1n2C[C@@](CC1)(NC(=O)c1ccc(cc1Cl)n1cnnc1)c1ccccc1
120,3ujd,OP(OCC[N+](C)(C)C)(O)O
121,1oxg,[NH3+]CC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)Cc1c[nH]c2c1cccc2)Cc1c[nH]c2c1cccc2)CO)C(C)C)C
122,2j34,Clc1ccc2c(c1)sc(c2)S(=O)(=O)N[C@H]1CCN(C1=O)[C@H](C(=O)N1CCOCC1)C
123,6ccq,Clc1cccc(c1)CCc1nc2c([nH]1)c(O)ccc2
124,1xff,OC(=O)CC[C@@H](C(=O)O)[NH3+]
125,3te5,O[C@@H]1[C@H](O)[C@H](O[C@H]1N1CC=CC(=C1)C(=O)N)COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)(O)O)(O)O
126,3afk,OC[C@H]1O[C@H](O[C@@H]([C@@H](C(=O)O)[NH3+])C)[C@@H]([C@H]([C@H]1O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)NC(=O)C
127,6n55,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)N=N#N)n1ccc(=O)[nH]c1=O
128,1abt,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)O)Cc1ccc(cc1)O)C(C)C)Cc1c[nH]c2c1cccc2)Cc1c[nH]cn1)[NH3+]
129,5mgl,CNC(=O)c1cc(Cl)ccn1
130,5k0i,OC[C@H]1OCC[C@@H](C1)NC(=O)[C@H]1CCN(CC1(C)C)c1ccc2c(n1)c(C)ccc2
131,2uy3,Clc1nc2c([nH]1)n(C)c(=O)n(c2=O)C
132,2gg7,OC(=O)c1cccc(c1)/N=N/c1c(N)n[nH]c1N
133,1csi,O=C(NCCCC(=O)O)CCNC(=O)[C@@H](C(COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(O)(O)O)O)n1cnc2c1ncnc2N)(O)O)(O)O)(C)C)O
134,6fmj,O[C@@H]1C[C@H](N(C1)C(=S)[C@@H](NC(=O)C)C)C(=O)NCc1ccc(cc1)c1scnc1C
135,5fnu,COc1cc(cc2c1n(C)nn2)[C@H](c1ccc(c(c1)CN1C[C@@H](C)Oc2c(S1(=O)=O)cccc2)C)CC(=O)O
136,3ipx,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(F)c(=N)[nH]c1=O
137,2qfo,Cc1nc(N)nc(c1)C(F)(F)F
138,3lcd,O=C(N1CCC[C@@H]1C[NH+]1CCCC1)c1ccc(cc1)c1cnc(c(n1)NCc1c(Cl)cccc1Cl)N
139,5ar7,O=C(Nc1noc(c1)C(C)(C)C)Nc1ccc(cc1)Oc1ccncc1
140,5zjy,OC[C@@H](C(=O)N[C@H](C(=O)N[C@]1(C)CCC/C=C\CCC[C@@](C)(NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CCC(=O)N)CC(C)C)CC(C)C)C(=O)N[C@H](C(=O)N)Cc1ccccc1)CCC[NH+]=C(N)N)NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CCCC[NH3+])CCCC[NH3+])CCC[NH+]=C(N)N
141,3uvx,[NH3+]CC(=O)N[C@H]([C@H]([NH2+]CC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC)CCCCNC(=O)C)C)O)CCCCNC(=O)C
142,6haj,Oc1c2Cc3cc(cc(c3O)Cc3cc(cc(c3O)Cc3cc(cc(c3O)Cc3cc(cc(Cc4c(c(Cc5c(c(Cc6c(c(Cc1cc(c2)S(O)(O)O)cc(c6)S(O)(O)O)O)cc(c5)S(O)(O)O)O)cc(c4)S(O)(O)O)O)c3O)S(O)(O)O)S(O)(O)O)S(O)(O)O)S(O)(O)O
143,3coj,OC(=O)CC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)O)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCC[NH2+]1)CCC(=O)N)COP(O)(O)O
144,2vnp,OP(OP(O)(O)O)(OCC[NH+](C)C)O
145,4pkr,ONC(=O)[C@H](N(S(=O)(=O)c1ccc(c(c1)C)F)Cc1ccccc1)C
146,4ud7,OC[C@@H](C(=O)N[C@H](C(=O)N[C@]1(C)CCC/C=C\CCC[C@@](C)(NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CCC(=O)O)Cc1ccc(cc1)O)Cc1c[nH]c2c1cccc2)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)CC(C)C)CC(C)C)Cc1ccccc1)NC(=O)[C@H]([C@H](O)C)NC(=O)C
147,6max,Oc1c(O)cc(c2c1C(=O)c1ccccc1C2=O)O
148,3pp1,OC[C@@H](CN1CN=C2C(=C(Nc3ccc(cc3F)I)[C@@H](C(=O)N2C)F)C1=O)O
149,4ca8,O=C(N[C@H](P(C[C@@H](C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)O)Cc1onc(c1)c1ccccc1)(O)O)Cc1ccccc1)OCc1ccccc1
150,1jii,O=C([C@H](Cc1ccc(cc1)O)[NH3+])N[C@@H]([C@@H]1[N@@H+](O)[C@H]2OC[C@@]([C@H]1O)([C@H]2O)O)C(=O)O
151,3tl5,O=C(N1CC[N@H+](CC1)Cc1sc2c(c1C)nc(nc2N1CCOCC1)c1cnc(nc1)N)[C@@H](O)C
152,4mho,OC[C@H]1O[C@@H](NC(=O)COc2ccc(cc2)c2ccccc2)[C@@H]([C@H]([C@@H]1O)O)O
153,2vtj,Clc1cncc(n1)Nc1ccc(cc1)S(=O)(=O)N
154,1uv5,O/N=C\1/C(=C\2/C(=O)Nc3c2ccc(c3)Br)/Nc2c1cccc2
155,3hzk,C=CCO[C@@]1(C[C@@H](O[C@@]2(C[C@@H](O)[C@H]([C@H](O2)[C@@H](CO)O)O)C(=O)O)[C@H]([C@H](O1)[C@@H](CO)O)O)C(=O)O
156,5xw6,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]([C@@H]2[C@H]1O[C@]1(O2)[C@@H](C=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O)COP(OP(OP(O)(O)O)(O)O)(O)O
157,2cbs,OC(=O)/C=C(/C=C/C=C(/c1ccc2c(c1)C(C)(C)CCC2(C)C)\C)\C
158,2bed,Clc1ccc2c(c1)C(=Cc1c([C@H]2C2CCN(CC2)S(=O)(=O)C)nccc1)N1CC[NH2+]CC1
159,6oyh,CCCCCCCCCCCCCCCCC[C@H]1C[N@H+](C)[C@H](C(=O)N([C@@H]1C(=O)O)C)[C@@H]([C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc(=O)[nH]c1=O)O[C@@H]1O[C@@H]([C@H]([C@H]1O)O)C[NH3+]
160,4z07,O[C@@H]1[C@@H]2OP(O)(O)OC[C@H]2O[C@H]1n1cnc2c1nc(N)[nH]c2=O
161,5ih9,C[NH+]1CCN(CC1)c1ccc(cc1)n1ncc(c1)c1ccncc1OCC1CC[NH2+]CC1
162,5sz4,NS(=O)(=O)c1ccc(cc1)c1ccccc1
163,1qxy,CSCC[C@@H](C(c1ccccn1)(O)O)[NH3+]
164,6n7z,Cc1ccc(cc1)c1sc2c(c1)c(ncn2)N[C@@H](P(O)(O)O)Cc1ccccc1
165,3axz,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N
166,1juq,O=C[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)[NH3+])CC(=O)O)Cc1[nH]cnc1)CC(C)C)CC(C)C
167,5tyl,OB(c1ccc2c(c1)cccc2)O
168,4oyb,CCOC(=O)COc1cccc(c1)C(=O)c1nonc1N
