,pdbid,smiles
18,4kod,O[C@@H]1[C@@H](COP(OP(O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
19,2r7g,CC(C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)CC(=O)O)Cc1ccc(cc1)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H]1[NH2+]CCC1)CC(C)C)Cc1[nH]cnc1)CCC(=O)O)C
20,1t13,OC[C@H]([C@H]([C@H](CNc1[nH]c(=O)[nH]c(=O)c1N(=O)=O)O)O)O
21,6bic,OC[C@@H]1CCC(=O)NCCCn2nnc(C[C@@H](C(=O)N[C@H](C(=O)N1)CC(C)C)NC(=O)OCc1ccccc1)c2
22,6udy,Clc1ccc2c(c1)CCC[C@@]12COc2c(N(C1)CC1CCC1)cc(cc2)C(=O)O
23,4u0b,CC(C[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)C)CCC(=O)N)Cc1ccccc1)C)Cc1ccccc1)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]1CCC[NH2+]1)C
24,4wrq,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)[NH3+])C)COP(O)(O)O)CC(C)C
25,3rl4,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1[nH]c(N)[nH+]c2=O)COP(O)(O)O
26,1tys,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)O)n1cc(C)c(=O)[nH]c1=O
27,1jje,OC(=O)[C@H]([C@@H](C(=O)O)Cc1ccccc1)Cc1ccc2c(c1)OCO2
28,1z5m,O=C(N1CCCC1)Nc1cccc(c1)Nc1ncc(c(n1)NCCCNC(=O)C(C(=O)N)(C)C)Br
29,6p84,O=C1CC(C)(C)Cc2c1c(c1cccs1)c1c(n2)[nH]n(c1=O)c1ccccc1
30,6bny,Nc1nc2oc3ccc(cc3c(=O)c2cc1c1n[nH]nn1)C(C)C
31,3ew2,OC(=O)CCCC[C@@H]1SC[C@H]2[C@@H]1NC(=O)N2
32,4ogi,CC[C@H]1N(C2CCCC2)c2nc(ncc2N(C1=O)C)Nc1ccc(cc1OC)C(=O)N[C@@H]1CC[N@H+](CC1)C
33,6tld,ONC(=O)C1=CN([NH2+]N1)c1ccccc1
34,4inh,CC(C[C@@H](C(=O)N[C@H](C(=O)O)CCC(=O)N(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C)C
35,3jzj,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)O)[NH2+][C@H]1C=C(CO)[C@H]([C@@H]([C@H]1O)O)O)O)O
36,2g79,O=C/C=C(/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)\C)\C
37,4yuw,C[C@@H]1CC[C@H](CC1)[NH3+]
38,1f4y,OCC[C@H](C(=O)N[C@@H]1[C@@H](C)O[C@@H]([C@H]([C@H]1O)OC)O[C@@H]1[C@@H](OC)O[C@@H]([C@H]([C@@H]1O)NC(=O)[C@@H](CCO)O)C)O
39,4u68,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CO)CCCC[N+](C)(C)C)CCC[NH+]=C(N)N)C)[C@H](O)C)CCC(=O)N)[NH3+]
40,2zx6,O=C(Cc1c[nH]c2c1cccc2)NC[C@H]1[NH2+][C@@H](C)[C@H]([C@H]([C@@H]1O)O)O
41,5gof,O[C@@H]1[C@@H](COP(OP(OP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]c(N)[nH+]c2=O
42,3nw3,OC[C@H]1O[C@H](O)[C@@H]([C@H]([C@@H]1O)O[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)CCC(=O)N)C)C)NC(=O)C
43,6bmv,Clc1ccccc1Cn1c2nnc(n2c2c(c1=O)cccc2)c1cc(ccc1O)C(=O)O
44,5azf,CC(C[C@@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)[NH3+])CCC(=O)O)CCC(=O)O)C
45,3i9g,CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(O)(O)O)[NH3+])O
46,2pjt,CC#CCNc1ccc(cc1)S(=O)(=O)CC1(CCN(CC1)C(=O)OC(C)(C)C)C(=O)NO
47,3bjm,N=C[C@@H]1C[C@H]2[C@@H](N1C(=O)[C@H]([C@]13C[C@@H]4C[C@H](C1)C[C@](C3)(C4)O)[NH3+])C2
48,6eq1,OC[C@H]1O[C@@]([C@@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@@H]([C@@H]([C@H]3O)O)O)[C@@H]([C@H]([C@@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O
49,2va5,O=c1cc(CCc2ccc3c(c2)[nH]cc3)nc([nH]1)N
50,1r1j,S[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C)Cc1ccccc1)Cc1ccccc1
51,1css,O=C(NCC[C@@H](C(=O)O)F)CCNC(=O)[C@@H](C(COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(O)(O)O)O)n1cnc2c1ncnc2N)(O)O)(O)O)(C)C)O
52,5iu8,C[N@@H+]1CC[N@H+](CC1)CCNc1nc(N)n2c(n1)nc(n2)c1ccco1
53,5es1,CCc1sc(cc1c1cnn2c1ncc(c2)C(F)(F)F)C(=O)N[C@@H]1[C@H]([NH3+])CCCC1(F)F
54,5iay,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)CO)C)CO)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@H]([C@H](O)C)[NH3+])CCCC[NH3+])CCCC[NH3+])CCCC[NH3+])CCC[NH+]=C(N)N
55,4l2f,Clc1ccc2c(c1)c(=O)cc(o2)c1ccccc1
56,6bvh,OC[C@@H]1NC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@@H](NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H]3N(C(=O)[C@H]4N(C(=O)[C@@H](NC1=O)[C@H](CC)C)CCC4)CCC3)[C@H](CC)C)C(=O)N[C@@H](CC(=O)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N1[C@H](C(=O)N[C@H](C(=O)N2)[C@H](O)C)O1)CC(=O)N)[C@H](O)C
57,5t1l,[NH3+]CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)O)[NH3+])CCC(=O)N)C(c1ccccc1)c1ccccc1)CC(=O)O)[C@H](O)C
58,2yof,S=C(Nc1ccc(c(c1)C(F)(F)F)Cl)NC[C@H]1O[C@H](C[C@@H]1O)n1cc(C)c(=O)[nH]c1=O
59,6dcg,CS[C@]1(CC[N@H+](C1)CC(=O)N1CCC(=CC1)c1ccc(cc1)c1ncn(n1)C)C(=O)Nc1ccc2c(c1)c(n[nH]2)c1ccc(nc1)OC(C)C
60,4oak,C[C@H](C(=O)O)NC(=O)[C@H]([NH3+])C
61,2pmn,OC[C@H](C(C)C)Nc1ccc2n(n1)c(cn2)c1ccc(cc1)C#N
62,5ni7,COc1ccc(cc1c1csc(c1)NC(=O)Cc1ccc(cc1)S(=O)(=O)CC)C#N
63,5d7a,O[C@@H]1CC[C@@H](CC1)Oc1cccc2c1nc(nc2)Nc1ccc2c(c1)nc[nH]2
64,3r91,O=C1N(C)CCCc2c(C)c3c(n2c2cc(N[C@H]1C)c(cc2)C(=O)N)CC(CC3=O)(C)C
65,5m34,C[C@H](CNC(=O)CC[C@@]1(C)C2=C(C)C3=[N]4[Co@@]56N2[C@H]([C@@H]1CC(=O)N)[C@@]1([N]6=C([C@H]([C@]1(C)CC(=O)N)CCC(=O)N)C(=C1[N]5=C(C=C4C([C@@H]3CCC(=O)N)(C)C)[C@H]([C@]1(C)CC(=O)N)CCC(=O)N)C)C)O
66,5d3j,CCN(S(=O)(=O)c1cccc(c1)NC(=O)c1[nH]c(c(c1CC)C(=O)C)C)CC
67,4l0b,CN(c1ccc(cc1)c1cc(=O)c2c(o1)cccc2)C
68,1rhk,OC(=O)C[C@@H]([C@@H](CCCc1ccccc1)O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CC(=O)O)CCC(=O)O
69,3efw,CNc1nccc(n1)c1cccnc1Oc1ccc(cc1C)NC(=O)Nc1cccc(c1)C(F)(F)F
70,4qz2,OC[C@H]([C@@H]([C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(cc1)OC)NC(=O)[C@@H](NC(=O)C[NH+]1CCOCC1)C)O)C
71,3mvj,Cc1c[nH]c2c1c(ncn2)N1CC[C@H](C1)[NH3+]
72,6oja,CSCC[C@H]([NH3+])C(=O)O
73,5wh5,CC(CC(=O)c1ccc(c(c1)O[C@H]1COCC1)OC(F)F)C
74,5agu,CC(C[C@@H]1NC(=O)[C@H]([C@@H](C)OC(=O)CNC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2N(C(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@H]3N(C1=O)C[C@@H](C3)C)CC(C)C)C)C(C)C)CCC2)N(C(=O)[C@@H]1C[C@H](CN1C(=O)[C@@H](N(C(=O)C)C)C(C)C)C)C)C
75,4pzv,O=C(CNC(=O)C1=Nc2c(=O)[nH]c(nc2NC1(C)C)N)NCCS(=O)(=O)C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N
76,5mar,OCCCc1onc(n1)c1ccc(cc1)Cl
77,5juz,Cc1ccc(cc1)c1cc2c(s1)ncnc2N[C@H](P(O)(O)O)c1ccc2c(c1)cco2
78,3px9,O=C(c1cnc2c(n1)[nH]c(=[NH2+])[nH]c2=O)NCc1ccco1
79,4uyg,Clc1ccc(cc1)N[C@@H]1C[C@H](C)N(c2c1cc(cc2)c1ccc(cc1)C(=O)O)C(=O)C
80,1o6r,C=CC[N@H+](CCCCCCOc1ccc2c(c1)occ2c1ccc(cc1)Br)C
81,3qiz,O=NC(=O)[C@H](C[C@H](c1ccc(cc1)F)OC)CC[N@H+](CCCc1ccc(c(c1)C)F)C
82,6f3i,NC(=O)C[C@H](c1ccn2c1c(ncn2)N[C@@H]1CC[C@H](CC1)[NH+]1CCN(CC1)C(=O)C)C
83,6c3n,S=C(Nc1cccnc1)NCCc1ccccc1
84,5aaa,Nc1ncc(cc1O[C@@H](c1c(Cl)ccc(c1Cl)F)C)c1cnn(c1)C1CC[NH2+]CC1
85,4l7h,N#Cc1cccnc1N1CC[C@]2([C@@H](C1)OC(=[NH+]2)N)c1ccc(cc1F)F
86,3t0b,OC[C@H]1O[C@@H](SC(C)C)[C@@H]([C@H]([C@H]1O)O)O
87,6iar,CC(C[N@@H+]1CCc2c([C@H]1c1ccc(cc1)/C=C/C(=O)O)ccc1c2c[nH]n1)C
88,3zmq,NC(=O)CC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)CCC(=O)N)Cc1ccc(cc1)C(P(O)(O)O)(F)F)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)[NH3+])C
89,1ll4,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)[C@H]3[C@@H]([C@H]2O)[NH+]=C(O3)N(C)C)[C@@H]([C@@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@H]([C@H]([C@H]1NC(=O)C)O)O)O)NC(=O)C
90,6hgv,O=C(Nc1ccc(cc1)OC[C@@H](C[NH2+]C(C)(C)C)O)NC1CCCCC1
91,4qvy,CC(C[C@@H](B(O)O)NC(=O)[C@@H](NC(=O)c1cnccn1)Cc1ccccc1)C
92,5db0,OC[C@H](Cn1c(C#N)cc2c1ccc(c2)C[N@@H+]1CC[C@H](CC1)Nc1ncnc2c1cc(s2)CC(F)(F)F)O
93,1vyw,O=C(Nc1n[nH]c(c1)C1CC1)Cc1ccc2c(c1)cccc2
94,4e28,O=C(C[C@@H]1S/C(=N\N=C\c2ccccc2O)/NC1=O)Nc1cccc(c1)C(F)(F)F
95,5hg9,CCC(=O)N1C[C@@H]([C@H](C1)C(F)(F)F)COc1nc(Nc2cnn(c2)C)nc2c1cc[nH]2
96,1pq3,OC(=O)[C@H](CSCC[B](O)(O)O)[NH3+]
97,3sv6,CCC[C@@H]([C@H](C(=O)NC1CC1)O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C1CCCCC1)NC(=O)c1nccnc1
98,5aqz,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cc(c2c1ncnc2N)C(=O)N
99,4zzx,COCCCN1Cc2c(C1=O)c(ccc2)C(=O)N
100,5xqx,CNC(=O)c1[nH]cc(c1)c1ccncc1
101,3d4q,O/N=C/1\CCc2c1ccc(c2)C1=C(N[N@H+](C1)C1CC[NH2+]CC1)c1ccncc1
102,3ooz,FCCCC#Cc1cc(ccc1F)[C@]1(NC(=[N+](C1=O)C)N)c1ccc(cc1)OC(F)F
103,2gph,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CS)CC(=O)O)CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC[NH+]=C(N)N)[NH3+])CC(C)C)CCC(=O)N)CCC(=O)O)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N)CO)CC(=O)N)C)CC(C)C
104,1uj6,OC[C@H]([C@@H]([C@@H](COP(O)(O)O)O)O)O
105,1k3t,C=CC(C1=Cc2cc3C[C@H](Oc3cc2O[C@H]1O)C(O)(C)C)(C)C
106,6fe1,OCCS(=O)(=O)c1c(NC2CCCCCCC2)c(F)c(c(c1F)F)S(=O)(=O)N
107,4lwe,COc1ccc(cc1)c1c(onc1c1cc(Cl)c(cc1O)O)NC(=O)C
108,4zyi,CC[C@H](Oc1cc2c(cc1OC)CC(=O)N([C@H]2c1ccc(cc1)Cl)c1ccc(cc1)N(Cc1ccncc1)C)C
109,5jfd,[NH3+]Cc1ccc(cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](NS(=O)(=O)Cc1ccccc1)CCC[NH+]=C(N)N)Cl
110,5jhb,OCC1(CCl)CN(C1)c1nc(nc(n1)c1cnc(cc1C(F)(F)F)N)N1CCOCC1
111,5a5d,O=C(c1cccc(c1O)O)NCCCCCNC(=O)c1cccc(c1O)O
112,3g0c,Clc1ccccc1Cn1c(nc2c1c(=O)n(C)c(=O)n2C)N1CC[NH2+]CC1
113,5h14,Cc1nn(c(c1)C)c1cc(ccc1N(=O)=O)N1CCc2c(C1)cccc2
114,3lxl,Fc1ccc2c(c1)c1C(=O)N=CCc1c1c2[nH]c(n1)C(C)(C)C
115,2m41,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCC(=O)N)CO)C)CC(C)C)Cc1ccccc1)C(C)C)CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C(C)C)[NH3+])Cc1ccccc1)Cc1nc[nH]c1
116,5cy3,C[C@H]([C@H]1C=NC(=O)O1)Oc1cc(cc2c1csn2)c1cnn(c1)C
117,3ujd,OP(OCC[N+](C)(C)C)(O)O
118,1oxg,[NH3+]CC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)Cc1c[nH]c2c1cccc2)Cc1c[nH]c2c1cccc2)CO)C(C)C)C
119,6ccq,Clc1cccc(c1)CCc1nc2c([nH]1)c(O)ccc2
120,1xff,OC(=O)CC[C@@H](C(=O)O)[NH3+]
121,3te5,O[C@@H]1[C@H](O)[C@H](O[C@H]1N1CC=CC(=C1)C(=O)N)COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)(O)O)(O)O
122,6n55,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)N=N#N)n1ccc(=O)[nH]c1=O
123,5k0i,OC[C@H]1OCC[C@@H](C1)NC(=O)[C@H]1CCN(CC1(C)C)c1ccc2c(n1)c(C)ccc2
124,2uy3,Clc1nc2c([nH]1)n(C)c(=O)n(c2=O)C
125,1csi,O=C(NCCCC(=O)O)CCNC(=O)[C@@H](C(COP(OP(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(O)(O)O)O)n1cnc2c1ncnc2N)(O)O)(O)O)(C)C)O
126,6fmj,O[C@@H]1C[C@H](N(C1)C(=S)[C@@H](NC(=O)C)C)C(=O)NCc1ccc(cc1)c1scnc1C
127,2hwo,CCC(=O)Nc1ccc2c(c1)c(ncn2)Nc1ccccc1
128,5fnu,COc1cc(cc2c1n(C)nn2)[C@H](c1ccc(c(c1)CN1C[C@@H](C)Oc2c(S1(=O)=O)cccc2)C)CC(=O)O
129,3ipx,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(F)c(=N)[nH]c1=O
130,5ar7,O=C(Nc1noc(c1)C(C)(C)C)Nc1ccc(cc1)Oc1ccncc1
131,5zjy,OC[C@@H](C(=O)N[C@H](C(=O)N[C@]1(C)CCC/C=C\CCC[C@@](C)(NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CCC(=O)N)CC(C)C)CC(C)C)C(=O)N[C@H](C(=O)N)Cc1ccccc1)CCC[NH+]=C(N)N)NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CCCC[NH3+])CCCC[NH3+])CCC[NH+]=C(N)N
132,6df7,C=CCCn1cc(c2cc(cc3c2ncn3C)C(=O)N2CCOCC2)c2c(c1=O)[nH]cc2
133,2bz8,[NH3+]CCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCC[NH2+]1)C)CCC[NH+]=C(N)N
134,3uvx,[NH3+]CC(=O)N[C@H]([C@H]([NH2+]CC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC)CCCCNC(=O)C)C)O)CCCCNC(=O)C
135,2jdt,Clc1ccc(cc1)COCC[NH2+]CCNS(=O)(=O)c1cccc2c1ccnc2
136,3coj,OC(=O)CC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)O)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCC[NH2+]1)CCC(=O)N)COP(O)(O)O
137,2vnp,OP(OP(O)(O)O)(OCC[NH+](C)C)O
138,4pkr,ONC(=O)[C@H](N(S(=O)(=O)c1ccc(c(c1)C)F)Cc1ccccc1)C
139,4qxq,OC(=O)Cc1cccc2c1oc1c(C)c(C)ccc1c2=O
140,4ud7,OC[C@@H](C(=O)N[C@H](C(=O)N[C@]1(C)CCC/C=C\CCC[C@@](C)(NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CCC(=O)O)Cc1ccc(cc1)O)Cc1c[nH]c2c1cccc2)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)CC(C)C)CC(C)C)Cc1ccccc1)NC(=O)[C@H]([C@H](O)C)NC(=O)C
141,6max,Oc1c(O)cc(c2c1C(=O)c1ccccc1C2=O)O
142,4afj,COc1ccc(cc1)c1ocnc1C(=O)NCc1ccncc1
143,4ca8,O=C(N[C@H](P(C[C@@H](C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)O)Cc1onc(c1)c1ccccc1)(O)O)Cc1ccccc1)OCc1ccccc1
144,1jii,O=C([C@H](Cc1ccc(cc1)O)[NH3+])N[C@@H]([C@@H]1[N@@H+](O)[C@H]2OC[C@@]([C@H]1O)([C@H]2O)O)C(=O)O
145,3tl5,O=C(N1CC[N@H+](CC1)Cc1sc2c(c1C)nc(nc2N1CCOCC1)c1cnc(nc1)N)[C@@H](O)C
146,3qxd,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCC(=O)N)CCSC)CC(C)C)CC(C)C)[C@H](O)C)C)CCSC)CCC[NH+]=C(N)N)CCSC)NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@H]1[NH2+]CCC1)CO
147,6d17,O=c1cc(CP(O)(O)O)c2c(o1)cc1c(c2)OCO1
148,3qcj,COc1ccc(cc1C(=O)O)S(=O)(=O)NC(=O)c1sccc1SCc1ccc(c(c1)Cl)Cl
149,4mho,OC[C@H]1O[C@@H](NC(=O)COc2ccc(cc2)c2ccccc2)[C@@H]([C@H]([C@@H]1O)O)O
150,2uz9,O=c1[nH]c(=O)c2c([nH]1)nc[nH]2
151,1uv5,O/N=C\1/C(=C\2/C(=O)Nc3c2ccc(c3)Br)/Nc2c1cccc2
152,1nc6,O[C@@H]1C[C@H](N(C1)C(=O)C)[C@H]([NH2+][C@H]([C@@H](c1nc2c(s1)cccc2)O)CCC[NH+]=C(N)N)O
153,3hzk,C=CCO[C@@]1(C[C@@H](O[C@@]2(C[C@@H](O)[C@H]([C@H](O2)[C@@H](CO)O)O)C(=O)O)[C@H]([C@H](O1)[C@@H](CO)O)O)C(=O)O
154,5f0c,O=C(Nc1cccc(c1)N1CCCCC1)CCC1CCCC1
155,2cbs,OC(=O)/C=C(/C=C/C=C(/c1ccc2c(c1)C(C)(C)CCC2(C)C)\C)\C
156,2bed,Clc1ccc2c(c1)C(=Cc1c([C@H]2C2CCN(CC2)S(=O)(=O)C)nccc1)N1CC[NH2+]CC1
157,6oyh,CCCCCCCCCCCCCCCCC[C@H]1C[N@H+](C)[C@H](C(=O)N([C@@H]1C(=O)O)C)[C@@H]([C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc(=O)[nH]c1=O)O[C@@H]1O[C@@H]([C@H]([C@H]1O)O)C[NH3+]
158,5sz4,NS(=O)(=O)c1ccc(cc1)c1ccccc1
159,1qxy,CSCC[C@@H](C(c1ccccn1)(O)O)[NH3+]
160,6n7z,Cc1ccc(cc1)c1sc2c(c1)c(ncn2)N[C@@H](P(O)(O)O)Cc1ccccc1
161,1juq,O=C[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)[NH3+])CC(=O)O)Cc1[nH]cnc1)CC(C)C)CC(C)C
162,4cgj,[NH3+]CCCCCC(=O)N[C@H]1Cc2c([C@@H]1Cc1ccc3c(c1C(=O)O)OCO3)cccc2
